"","UserID","Condition","SocialContext","BodyType","Sex","SAM_Valance","SAM_Arousal","SAM_Dominance","IOS","Intimidated","Jealousy","Empathy","Envy","Embarressed","Guilty","Pride","Shame","Admire","enjoyed_activity","tried_hard","attracted_to_other_person","responsible_for_other_person","repulsed","focused_on_the_other_person","focused_on_myself","satisfied_with_performance","IMI_Relatedness","SEES_PositiveWellBeing","SEES_PsychologicalDistress","SEES_Fatigue","NumberOfSitUps","Time","HR","AGE","Gender","AttrAvatar","IndentifyAvatar","SUS","SMS_Amotivaation","SMS_EXReg","SMS_IntReg","SMS_IdReg","SMS_InteReg","SMS_IntMot","SMS","Cooperation","Competition","Attracted","DivGen_Attr","DivGen_AttrAv","DivAv_AttraktedAv","DivAv_IndentifyG","DivAv_IndentifyAv","DivCoopComp","Sporty","NumberOfSitUpsNorm","CCooperation","CCompetition"
"270","SIA1202","OSliF","O","Sli","F",1,3,4,2,1,5,1,5,5,1,1,5,5,6,6,1,1,1,1,7,5,5,3.5,1,3,5,2.85250002145767,109,20,"F","MMus","FOb",3.14285714285714,1,1.25,3.25,3,2.75,4.25,2.58333333333333,5,5.4,2,2,1,"FALSE",0,"FALSE",3,0,5.7,-0.467948717948706,1.63541666666667
"271","SIA1202","TMusF","T","Mus","F",2,3,4,5,1,1,6,1,1,1,1,1,1,6,7,5,5,1,1,7,6,5.375,4.25,1,3.25,5,2.6875,103,20,"F","MMus","FOb",3.14285714285714,1,1.25,3.25,3,2.75,4.25,2.58333333333333,5,5.4,2,2,1,"FALSE",0,"FALSE",3,0,5.7,-0.467948717948706,1.63541666666667
"272","SIA1202","TObF","T","Ob","F",2,3,4,6,1,1,1,1,1,1,1,1,6,6,7,5,5,1,1,6,6,5.875,3,1,3.5,6,2.75799999237061,107,20,"F","MMus","FOb",3.14285714285714,1,1.25,3.25,3,2.75,4.25,2.58333333333333,5,5.4,2,2,1,"FALSE",0,"TRUE",3,0,6.7,-0.467948717948706,1.63541666666667
"273","SIA1202","TSliM","T","Sli","M",1,4,4,4,5,1,1,1,5,1,1,5,1,6,7,2,1,1,1,7,6,5.25,3.75,1,3.5,5,2.79749995470047,123,20,"F","MMus","FOb",3.14285714285714,1,1.25,3.25,3,2.75,4.25,2.58333333333333,5,5.4,2,2,0,"FALSE",0,"FALSE",3,0,5.7,-0.467948717948706,1.63541666666667
"274","SIA1202","TMusM","T","Mus","M",2,4,4,3,5,6,1,5,6,1,1,6,1,5,7,1,1,1,1,6,3,4.125,2.5,1.25,3,5,2.97500002384186,106,20,"F","MMus","FOb",3.14285714285714,1,1.25,3.25,3,2.75,4.25,2.58333333333333,5,5.4,2,2,0,"TRUE",0,"FALSE",3,0,5.7,-0.467948717948706,1.63541666666667
"275","SIA1202","TObM","T","Ob","M",3,4,4,3,1,5,1,1,1,1,5,1,1,7,6,1,1,1,1,7,5,4.875,3.25,1,4.25,5,2.87999999523163,107,20,"F","MMus","FOb",3.14285714285714,1,1.25,3.25,3,2.75,4.25,2.58333333333333,5,5.4,2,2,0,"FALSE",0,"FALSE",3,0,5.7,-0.467948717948706,1.63541666666667
"276","SIA1202","TSliF","T","Sli","F",1,3,4,4,1,1,6,6,1,1,1,1,6,6,7,5,1,1,1,7,6,4.125,5.25,1,5,5,2.81499999761581,102,20,"F","MMus","FOb",3.14285714285714,1,1.25,3.25,3,2.75,4.25,2.58333333333333,5,5.4,2,2,1,"FALSE",0,"FALSE",3,0,5.7,-0.467948717948706,1.63541666666667
"277","HRN0899","TSliF","T","Sli","F",2,4,4,1,1,1,2,1,1,1,2,1,1,2,5,2,1,1,1,7,6,3.375,5.25,1.25,1.75,5,2.83000004291534,88,23,"F","MMus","FMus",3.28571428571429,1.75,1.25,3.5,3.5,3.5,3.5,2.83333333333333,6.15384615384615,1.7,1,4,0,"FALSE",0,"FALSE",1,0,5.7,0.685897435897449,-2.06458333333333
"278","HRN0899","TMusF","T","Mus","F",2,4,4,2,2,1,2,1,1,1,4,1,1,4,5,2,1,1,1,7,6,3.75,5,1,2.25,6,2.45999999046326,105,23,"F","MMus","FMus",3.28571428571429,1.75,1.25,3.5,3.5,3.5,3.5,2.83333333333333,6.15384615384615,1.7,1,4,0,"FALSE",0,"TRUE",1,0,6.7,0.685897435897449,-2.06458333333333
"279","HRN0899","TObF","T","Ob","F",2,4,4,1,1,1,1,1,1,1,4,1,1,4,5,1,2,1,1,7,6,3.75,5,1.25,2,6,2.45199999809265,105,23,"F","MMus","FMus",3.28571428571429,1.75,1.25,3.5,3.5,3.5,3.5,2.83333333333333,6.15384615384615,1.7,1,4,0,"FALSE",0,"FALSE",1,0,6.7,0.685897435897449,-2.06458333333333
"280","HRN0899","TSliM","T","Sli","M",2,4,4,1,1,1,1,1,1,1,3,1,1,4,5,2,1,1,2,6,6,3.875,5,1.25,2,6,2.79800000190735,96,23,"F","MMus","FMus",3.28571428571429,1.75,1.25,3.5,3.5,3.5,3.5,2.83333333333333,6.15384615384615,1.7,1,4,1,"FALSE",0,"FALSE",1,0,6.7,0.685897435897449,-2.06458333333333
"281","HRN0899","TMusM","T","Mus","M",2,4,4,2,1,1,1,1,1,1,4,1,1,4,5,3,1,1,2,7,6,3.875,4.75,1.25,2,6,2.71399998664856,96,23,"F","MMus","FMus",3.28571428571429,1.75,1.25,3.5,3.5,3.5,3.5,2.83333333333333,6.15384615384615,1.7,1,4,1,"TRUE",0,"FALSE",1,0,6.7,0.685897435897449,-2.06458333333333
"282","HRN0899","TObM","T","Ob","M",2,4,4,2,1,1,1,1,1,1,4,1,1,4,5,1,1,1,2,7,6,3.875,4.75,1.25,2,6,2.50199999809265,113,23,"F","MMus","FMus",3.28571428571429,1.75,1.25,3.5,3.5,3.5,3.5,2.83333333333333,6.15384615384615,1.7,1,4,1,"FALSE",0,"FALSE",1,0,6.7,0.685897435897449,-2.06458333333333
"283","HRN0899","OSliF","O","Sli","F",2,4,4,1,1,1,1,1,1,1,4,1,1,4,5,2,1,1,2,7,6,3.75,4.75,1.25,2,6,2.67200002670288,110,23,"F","MMus","FMus",3.28571428571429,1.75,1.25,3.5,3.5,3.5,3.5,2.83333333333333,6.15384615384615,1.7,1,4,0,"FALSE",0,"FALSE",1,0,6.7,0.685897435897449,-2.06458333333333
"284","HRN0899","OMusF","O","Mus","F",2,4,4,1,1,1,1,1,1,1,4,1,1,4,5,2,1,1,2,6,6,3.75,4.75,1.25,2.25,6,2.66599998474121,86,23,"F","MMus","FMus",3.28571428571429,1.75,1.25,3.5,3.5,3.5,3.5,2.83333333333333,6.15384615384615,1.7,1,4,0,"FALSE",0,"TRUE",1,0,6.7,0.685897435897449,-2.06458333333333
"285","HRN0899","OObF","O","Ob","F",2,4,4,1,1,1,1,1,1,1,4,1,1,4,5,1,1,1,1,7,6,3.75,4.75,1.5,2,6,2.75999999046326,94,23,"F","MMus","FMus",3.28571428571429,1.75,1.25,3.5,3.5,3.5,3.5,2.83333333333333,6.15384615384615,1.7,1,4,0,"FALSE",0,"FALSE",1,0,6.7,0.685897435897449,-2.06458333333333
"286","HRN0899","OSliM","O","Sli","M",2,4,4,1,1,1,1,1,1,1,1,1,1,4,5,2,1,1,1,7,6,3.75,4.75,1.5,2,6,2.46199998855591,91,23,"F","MMus","FMus",3.28571428571429,1.75,1.25,3.5,3.5,3.5,3.5,2.83333333333333,6.15384615384615,1.7,1,4,1,"FALSE",0,"FALSE",1,0,6.7,0.685897435897449,-2.06458333333333
"287","HRN0899","OMusM","O","Mus","M",2,4,4,1,1,1,1,1,1,1,4,1,1,4,5,3,1,1,1,7,6,3.75,4.75,1.25,2,6,2.5,86,23,"F","MMus","FMus",3.28571428571429,1.75,1.25,3.5,3.5,3.5,3.5,2.83333333333333,6.15384615384615,1.7,1,4,1,"TRUE",0,"FALSE",1,0,6.7,0.685897435897449,-2.06458333333333
"288","HRN0899","OObM","O","Ob","M",2,4,4,1,1,1,1,1,1,1,4,1,1,4,5,1,1,1,1,7,6,3.75,4.75,1.25,2,6,2.31599998474121,95,23,"F","MMus","FMus",3.28571428571429,1.75,1.25,3.5,3.5,3.5,3.5,2.83333333333333,6.15384615384615,1.7,1,4,1,"FALSE",0,"FALSE",1,0,6.7,0.685897435897449,-2.06458333333333
"289","GHE2898","OObM","O","Ob","M",2,2,2,1,1,1,1,1,1,1,4,1,1,6,5,1,1,4,1,5,5,2.5,4.5,1.75,2.25,3,4.82500004768372,95,24,"M","FMus","MSli",1.57142857142857,1,1,4.5,4,4,3.25,2.95833333333333,5.23076923076923,3.8,2,3,0,"FALSE",0,"FALSE",1,0,3,-0.237179487179475,0.0354166666666664
"290","GHE2898","OSliF","O","Sli","F",2,4,2,1,1,1,1,1,1,1,4,1,1,6,5,1,1,4,1,6,6,3.375,4.5,1.75,2.5,3,4.70499992370605,104,24,"M","FMus","MSli",1.57142857142857,1,1,4.5,4,4,3.25,2.95833333333333,5.23076923076923,3.8,2,3,1,"FALSE",0,"FALSE",1,0,3,-0.237179487179475,0.0354166666666664
"291","GHE2898","OMusF","O","Mus","F",2,2,4,1,1,1,1,1,1,1,4,1,1,6,6,1,1,1,1,6,6,2.625,6,1.5,2,3,4.75,102,24,"M","FMus","MSli",1.57142857142857,1,1,4.5,4,4,3.25,2.95833333333333,5.23076923076923,3.8,2,3,1,"TRUE",0,"FALSE",1,0,3,-0.237179487179475,0.0354166666666664
"292","GHE2898","OObF","O","Ob","F",2,4,4,1,1,1,1,1,1,1,4,1,1,6,6,1,1,4,1,6,6,3,4.5,1,1.25,3,4.27499997615814,103,24,"M","FMus","MSli",1.57142857142857,1,1,4.5,4,4,3.25,2.95833333333333,5.23076923076923,3.8,2,3,1,"FALSE",0,"FALSE",1,0,3,-0.237179487179475,0.0354166666666664
"293","GHE2898","OSliM","O","Sli","M",2,2,5,1,1,1,1,1,1,1,4,1,1,6,6,1,1,4,1,6,6,3.125,4.75,1,1.5,3,4.83499991893768,86,24,"M","FMus","MSli",1.57142857142857,1,1,4.5,4,4,3.25,2.95833333333333,5.23076923076923,3.8,2,3,0,"FALSE",0,"TRUE",1,0,3,-0.237179487179475,0.0354166666666664
"294","GHE2898","OMusM","O","Mus","M",2,2,4,1,1,1,1,1,1,1,4,1,1,6,6,1,1,4,1,5,6,2.375,5.5,1,1.25,3,5.45500004291534,85,24,"M","FMus","MSli",1.57142857142857,1,1,4.5,4,4,3.25,2.95833333333333,5.23076923076923,3.8,2,3,0,"FALSE",0,"FALSE",1,0,3,-0.237179487179475,0.0354166666666664
"295","GHE2898","TObM","T","Ob","M",2,2,4,1,1,1,1,1,1,1,4,1,1,1,5,1,1,4,1,5,5,3.125,4.75,1,1.25,4,3.85999997456869,100,24,"M","FMus","MSli",1.57142857142857,1,1,4.5,4,4,3.25,2.95833333333333,5.23076923076923,3.8,2,3,0,"FALSE",0,"FALSE",1,0,4,-0.237179487179475,0.0354166666666664
"296","GHE2898","TSliF","T","Sli","F",2,2,4,1,1,1,1,1,1,1,4,1,1,1,5,1,1,4,1,5,5,3.5,4.75,1,1.25,3,4.7299998998642,88,24,"M","FMus","MSli",1.57142857142857,1,1,4.5,4,4,3.25,2.95833333333333,5.23076923076923,3.8,2,3,1,"FALSE",0,"FALSE",1,0,3,-0.237179487179475,0.0354166666666664
"297","GHE2898","TMusF","T","Mus","F",2,3,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,5,5,3.125,4.75,1,1.25,4,4.01999998092651,97,24,"M","FMus","MSli",1.57142857142857,1,1,4.5,4,4,3.25,2.95833333333333,5.23076923076923,3.8,2,3,1,"TRUE",0,"FALSE",1,0,4,-0.237179487179475,0.0354166666666664
"298","GHE2898","TObF","T","Ob","F",1,2,4,1,1,1,1,1,1,1,4,1,1,1,6,1,1,4,1,6,6,3.125,4.75,1,1.25,4,4.16999999682109,102,24,"M","FMus","MSli",1.57142857142857,1,1,4.5,4,4,3.25,2.95833333333333,5.23076923076923,3.8,2,3,1,"FALSE",0,"FALSE",1,0,4,-0.237179487179475,0.0354166666666664
"299","GHE2898","TSliM","T","Sli","M",2,2,4,1,1,1,1,1,1,1,4,1,1,6,6,1,1,4,1,5,5,3.125,5.25,1,1,5,3.06000000238419,102,24,"M","FMus","MSli",1.57142857142857,1,1,4.5,4,4,3.25,2.95833333333333,5.23076923076923,3.8,2,3,0,"FALSE",0,"TRUE",1,0,5,-0.237179487179475,0.0354166666666664
"300","GHE2898","TMusM","T","Mus","M",1,2,4,1,1,1,1,1,1,1,4,1,1,1,5,1,1,4,1,6,6,3.125,4.75,1,1,4,3.39000002543131,103,24,"M","FMus","MSli",1.57142857142857,1,1,4.5,4,4,3.25,2.95833333333333,5.23076923076923,3.8,2,3,0,"FALSE",0,"FALSE",1,0,4,-0.237179487179475,0.0354166666666664
"301","URA0598","TMusM","T","Mus","M",1,4,1,1,2,3,1,2,1,2,4,2,3,7,1,2,1,1,1,7,7,3.875,6,1,2.25,8,1.92714285850525,91,24,"M","FSli","MSli",4,2,3.75,4.75,5,4.75,4.5,4.125,5.38461538461539,3.8,2,3,0,"FALSE",0,"FALSE",1,1,8,-0.0833333333333206,0.0354166666666664
"302","URA0598","TObM","T","Ob","M",1,4,1,1,1,1,2,2,1,2,6,1,1,7,1,1,1,4,1,7,7,3.625,6.5,1,1,8,1.97428573880877,92,24,"M","FSli","MSli",4,2,3.75,4.75,5,4.75,4.5,4.125,5.38461538461539,3.8,2,3,0,"FALSE",0,"FALSE",1,1,8,-0.0833333333333206,0.0354166666666664
"303","URA0598","TSliF","T","Sli","F",1,3,1,2,1,1,3,1,1,1,7,1,6,7,3,6,1,1,3,6,7,4.625,7,1,1.25,8,2.00285714013236,103,24,"M","FSli","MSli",4,2,3.75,4.75,5,4.75,4.5,4.125,5.38461538461539,3.8,2,3,1,"TRUE",0,"FALSE",1,1,8,-0.0833333333333206,0.0354166666666664
"304","URA0598","TMusF","T","Mus","F",1,3,1,2,3,1,5,1,5,1,6,1,5,7,2,5,1,1,1,7,7,5.25,7,1,1.5,8,1.91714286804199,99,24,"M","FSli","MSli",4,2,3.75,4.75,5,4.75,4.5,4.125,5.38461538461539,3.8,2,3,1,"FALSE",0,"FALSE",1,1,8,-0.0833333333333206,0.0354166666666664
"305","URA0598","TObF","T","Ob","F",1,3,1,1,1,1,2,1,1,1,7,3,1,7,2,1,1,1,1,7,7,3.125,6.75,1,1.5,8,1.81142858096531,94,24,"M","FSli","MSli",4,2,3.75,4.75,5,4.75,4.5,4.125,5.38461538461539,3.8,2,3,1,"FALSE",0,"FALSE",1,1,8,-0.0833333333333206,0.0354166666666664
"306","URA0598","TSliM","T","Sli","M",1,3,1,2,1,4,4,1,1,1,7,1,2,7,2,2,1,1,1,6,7,4.875,6.75,1,1.75,8,1.87714283806937,85,24,"M","FSli","MSli",4,2,3.75,4.75,5,4.75,4.5,4.125,5.38461538461539,3.8,2,3,0,"FALSE",0,"TRUE",1,1,8,-0.0833333333333206,0.0354166666666664
"307","URA0598","OMusM","O","Mus","M",1,3,1,1,1,5,3,1,3,2,6,1,5,7,5,3,1,1,1,7,7,4.875,7,1,1.75,9,1.625,84,24,"M","FSli","MSli",4,2,3.75,4.75,5,4.75,4.5,4.125,5.38461538461539,3.8,2,3,0,"FALSE",0,"FALSE",1,1,9,-0.0833333333333206,0.0354166666666664
"308","URA0598","OObM","O","Ob","M",1,3,1,1,1,1,2,1,2,1,7,3,1,7,3,1,1,1,2,7,5,3.125,6.5,1,2,9,1.63749998807907,91,24,"M","FSli","MSli",4,2,3.75,4.75,5,4.75,4.5,4.125,5.38461538461539,3.8,2,3,0,"FALSE",0,"FALSE",1,1,9,-0.0833333333333206,0.0354166666666664
"309","URA0598","OSliF","O","Sli","F",1,4,1,3,1,2,3,1,1,1,7,1,5,7,4,5,1,1,2,7,7,5.5,7,1,1.25,10,1.6011110941569,96,24,"M","FSli","MSli",4,2,3.75,4.75,5,4.75,4.5,4.125,5.38461538461539,3.8,2,3,1,"TRUE",0,"FALSE",1,1,10,-0.0833333333333206,0.0354166666666664
"310","URA0598","OMusF","O","Mus","F",1,3,1,2,1,3,4,1,2,1,5,1,5,7,4,5,2,1,2,6,6,5.375,6.5,1,2,10,1.50222222010295,85,24,"M","FSli","MSli",4,2,3.75,4.75,5,4.75,4.5,4.125,5.38461538461539,3.8,2,3,1,"FALSE",0,"FALSE",1,1,10,-0.0833333333333206,0.0354166666666664
"311","URA0598","OObF","O","Ob","F",1,3,1,1,1,1,1,1,3,1,7,1,1,7,3,1,1,1,1,7,5,3,6.75,1,2,9,1.64374998211861,103,24,"M","FSli","MSli",4,2,3.75,4.75,5,4.75,4.5,4.125,5.38461538461539,3.8,2,3,1,"FALSE",0,"FALSE",1,1,9,-0.0833333333333206,0.0354166666666664
"312","URA0598","OSliM","O","Sli","M",1,3,1,2,1,1,2,1,1,1,7,1,1,7,4,2,1,1,2,6,6,4.75,6.5,1.25,1.75,10,1.51333332061768,86,24,"M","FSli","MSli",4,2,3.75,4.75,5,4.75,4.5,4.125,5.38461538461539,3.8,2,3,0,"FALSE",0,"TRUE",1,1,10,-0.0833333333333206,0.0354166666666664
"313","ZJS2298","OSliM","O","Sli","M",2,3,3,1,4,4,4,4,4,4,4,4,4,4,5,1,1,6,3,6,5,2.875,3,2,2,4,3.37333337465922,89,24,"M","FMus","MSli",3.57142857142857,3,1.25,1.5,3.25,2,5,2.66666666666667,6.07692307692308,3.5,3,5,1,"FALSE",0,"TRUE",1,0,4,0.608974358974371,-0.264583333333333
"314","ZJS2298","OMusM","O","Mus","M",3,3,3,1,4,4,4,4,4,4,4,4,4,4,5,2,2,2,2,6,4,3,3,2,2,4,3.84666665395101,86,24,"M","FMus","MSli",3.57142857142857,3,1.25,1.5,3.25,2,5,2.66666666666667,6.07692307692308,3.5,3,5,1,"FALSE",0,"FALSE",1,0,4,0.608974358974371,-0.264583333333333
"315","ZJS2298","OObM","O","Ob","M",3,3,3,1,4,4,4,4,4,4,4,4,4,2,5,2,2,3,2,6,4,4,3,2.5,2.75,4,4,103,24,"M","FMus","MSli",3.57142857142857,3,1.25,1.5,3.25,2,5,2.66666666666667,6.07692307692308,3.5,3,5,1,"FALSE",0,"FALSE",1,0,4,0.608974358974371,-0.264583333333333
"316","ZJS2298","OSliF","O","Sli","F",3,3,3,1,4,4,4,4,3,3,3,3,3,3,5,2,2,2,2,6,4,3.5,3.25,2,2.25,4,3.8199999332428,108,24,"M","FMus","MSli",3.57142857142857,3,1.25,1.5,3.25,2,5,2.66666666666667,6.07692307692308,3.5,3,5,1,"FALSE",0,"FALSE",1,0,4,0.608974358974371,-0.264583333333333
"317","ZJS2298","OMusF","O","Mus","F",3,3,3,1,4,4,2,2,4,4,2,2,2,2,5,2,2,2,2,6,5,3.75,3.25,2,2.5,4,3.62333337465922,101,24,"M","FMus","MSli",3.57142857142857,3,1.25,1.5,3.25,2,5,2.66666666666667,6.07692307692308,3.5,3,5,1,"TRUE",0,"FALSE",1,0,4,0.608974358974371,-0.264583333333333
"318","ZJS2298","OObF","O","Ob","F",3,3,3,1,4,4,4,4,2,2,2,2,2,2,5,2,2,2,2,6,4,3.75,3.25,2,2.5,4,3.73000001907349,97,24,"M","FMus","MSli",3.57142857142857,3,1.25,1.5,3.25,2,5,2.66666666666667,6.07692307692308,3.5,3,5,1,"FALSE",0,"FALSE",1,0,4,0.608974358974371,-0.264583333333333
"319","ZJS2298","TSliM","T","Sli","M",3,3,3,1,4,4,4,2,2,2,2,2,2,2,5,2,2,2,2,6,4,2.75,3.5,2,2,4,4.06333327293396,107,24,"M","FMus","MSli",3.57142857142857,3,1.25,1.5,3.25,2,5,2.66666666666667,6.07692307692308,3.5,3,5,1,"FALSE",0,"TRUE",1,0,4,0.608974358974371,-0.264583333333333
"320","ZJS2298","TMusM","T","Mus","M",3,3,3,1,4,4,4,4,2,2,2,2,2,2,5,2,2,2,2,6,4,3.25,3,2,2,4,3.33666666348775,89,24,"M","FMus","MSli",3.57142857142857,3,1.25,1.5,3.25,2,5,2.66666666666667,6.07692307692308,3.5,3,5,1,"FALSE",0,"FALSE",1,0,4,0.608974358974371,-0.264583333333333
"321","ZJS2298","TObM","T","Ob","M",3,3,3,1,4,4,4,4,2,2,2,2,2,2,5,2,2,2,2,6,4,2.5,3.25,2,2,4,3.41666666666667,85,24,"M","FMus","MSli",3.57142857142857,3,1.25,1.5,3.25,2,5,2.66666666666667,6.07692307692308,3.5,3,5,1,"FALSE",0,"FALSE",1,0,4,0.608974358974371,-0.264583333333333
"322","ZJS2298","TSliF","T","Sli","F",3,3,3,1,4,4,4,4,2,2,2,2,2,2,5,2,2,2,2,6,4,2.625,3.5,2,2,5,3.15499997138977,90,24,"M","FMus","MSli",3.57142857142857,3,1.25,1.5,3.25,2,5,2.66666666666667,6.07692307692308,3.5,3,5,1,"FALSE",0,"FALSE",1,0,5,0.608974358974371,-0.264583333333333
"323","ZJS2298","TMusF","T","Mus","F",3,3,3,1,4,4,4,4,2,2,2,2,2,2,5,2,2,2,2,6,4,2.625,3.5,2,2,5,3.11750000715256,97,24,"M","FMus","MSli",3.57142857142857,3,1.25,1.5,3.25,2,5,2.66666666666667,6.07692307692308,3.5,3,5,1,"TRUE",0,"FALSE",1,0,5,0.608974358974371,-0.264583333333333
"324","ZJS2298","TObF","T","Ob","F",3,3,3,1,4,4,4,4,2,2,2,2,2,2,5,2,2,2,2,6,4,3,4.5,2,2,5,3.20749998092651,107,24,"M","FMus","MSli",3.57142857142857,3,1.25,1.5,3.25,2,5,2.66666666666667,6.07692307692308,3.5,3,5,1,"FALSE",0,"FALSE",1,0,5,0.608974358974371,-0.264583333333333
"325","MRI2399","TObF","T","Ob","F",1,2,4,2,1,2,4,2,2,2,2,1,2,5,6,2,1,2,2,7,5,4.375,4.75,1,3,7,2.12000000476837,88,23,"M","FMus","MSli",3.42857142857143,1.75,1.25,2.75,1,1,3,1.79166666666667,4.76923076923077,2.9,2,3,1,"FALSE",0,"FALSE",1,0,7,-0.698717948717936,-0.864583333333333
"326","MRI2399","TSliM","T","Sli","M",1,2,4,3,1,1,5,1,1,1,2,1,2,5,6,1,2,2,2,6,5,5.625,4.75,1,2.5,8,1.89000000272478,83,23,"M","FMus","MSli",3.42857142857143,1.75,1.25,2.75,1,1,3,1.79166666666667,4.76923076923077,2.9,2,3,0,"FALSE",0,"TRUE",1,0,8,-0.698717948717936,-0.864583333333333
"327","MRI2399","TMusM","T","Mus","M",1,2,4,3,1,1,4,1,1,1,2,1,2,5,5,1,1,1,3,7,5,5,4.75,1,2.5,7,2.08499999841054,89,23,"M","FMus","MSli",3.42857142857143,1.75,1.25,2.75,1,1,3,1.79166666666667,4.76923076923077,2.9,2,3,0,"FALSE",0,"FALSE",1,0,7,-0.698717948717936,-0.864583333333333
"328","MRI2399","TObM","T","Ob","M",1,2,4,2,1,1,3,1,1,1,1,1,1,5,6,1,1,1,1,7,5,2.875,4.5,1,1.75,7,2.07333330313365,74,23,"M","FMus","MSli",3.42857142857143,1.75,1.25,2.75,1,1,3,1.79166666666667,4.76923076923077,2.9,2,3,0,"FALSE",0,"FALSE",1,0,7,-0.698717948717936,-0.864583333333333
"329","MRI2399","TSliF","T","Sli","F",1,2,4,4,1,1,4,1,1,1,2,1,4,7,6,4,1,1,3,5,6,5.5,5.25,1,2.75,8,1.90428573744638,102,23,"M","FMus","MSli",3.42857142857143,1.75,1.25,2.75,1,1,3,1.79166666666667,4.76923076923077,2.9,2,3,1,"FALSE",0,"FALSE",1,0,8,-0.698717948717936,-0.864583333333333
"330","MRI2399","TMusF","T","Mus","F",1,1,3,5,1,1,6,1,1,1,3,1,4,7,6,5,2,1,4,5,4,6.125,5,1,2,6,2.42400002479553,101,23,"M","FMus","MSli",3.42857142857143,1.75,1.25,2.75,1,1,3,1.79166666666667,4.76923076923077,2.9,2,3,1,"TRUE",0,"FALSE",1,0,6,-0.698717948717936,-0.864583333333333
"331","MRI2399","OObF","O","Ob","F",1,1,4,1,1,1,2,1,1,1,2,1,1,6,6,2,1,1,5,5,5,2.5,4.5,1,2.25,8,1.98857140541077,97,23,"M","FMus","MSli",3.42857142857143,1.75,1.25,2.75,1,1,3,1.79166666666667,4.76923076923077,2.9,2,3,1,"FALSE",0,"FALSE",1,0,8,-0.698717948717936,-0.864583333333333
"332","MRI2399","OSliM","O","Sli","M",1,1,4,1,2,1,1,2,1,1,1,1,1,5,5,1,1,1,5,5,5,3.125,4.5,1,3,7,2.0300000111262,97,23,"M","FMus","MSli",3.42857142857143,1.75,1.25,2.75,1,1,3,1.79166666666667,4.76923076923077,2.9,2,3,0,"FALSE",0,"TRUE",1,0,7,-0.698717948717936,-0.864583333333333
"333","MRI2399","OMusM","O","Mus","M",1,1,4,1,5,5,1,3,1,1,1,2,2,5,6,1,1,2,6,5,4,2.25,4.25,1.25,3,7,2.01666665077209,94,23,"M","FMus","MSli",3.42857142857143,1.75,1.25,2.75,1,1,3,1.79166666666667,4.76923076923077,2.9,2,3,0,"FALSE",0,"FALSE",1,0,7,-0.698717948717936,-0.864583333333333
"334","MRI2399","OObM","O","Ob","M",1,1,4,1,1,1,2,1,1,1,1,1,1,6,6,1,1,1,5,6,4,2.125,5.25,1,3,7,2.18166665236155,103,23,"M","FMus","MSli",3.42857142857143,1.75,1.25,2.75,1,1,3,1.79166666666667,4.76923076923077,2.9,2,3,0,"FALSE",0,"FALSE",1,0,7,-0.698717948717936,-0.864583333333333
"335","MRI2399","OSliF","O","Sli","F",1,1,4,1,3,2,5,2,1,1,1,1,3,6,6,5,1,1,6,5,4,5,5.25,1,3,7,2.14166665077209,103,23,"M","FMus","MSli",3.42857142857143,1.75,1.25,2.75,1,1,3,1.79166666666667,4.76923076923077,2.9,2,3,1,"FALSE",0,"FALSE",1,0,7,-0.698717948717936,-0.864583333333333
"336","MRI2399","OMusF","O","Mus","F",1,1,3,2,2,2,6,1,1,1,2,1,4,7,7,6,1,1,6,5,6,5.875,5.5,1,3.25,7,2.08666666348775,82,23,"M","FMus","MSli",3.42857142857143,1.75,1.25,2.75,1,1,3,1.79166666666667,4.76923076923077,2.9,2,3,1,"TRUE",0,"FALSE",1,0,7,-0.698717948717936,-0.864583333333333
"337","RMN2498","OMusF","O","Mus","F",1,3,1,7,4,6,4,4,5,4,4,4,4,5,5,5,2,2,1,7,6,4.25,4.5,1,2.75,8,1.85571428707668,97,24,"F","MMus","FMus",3.85714285714286,1.75,3,3.5,5.25,3.5,5.25,3.70833333333333,5.61538461538461,4.4,1,4,0,"FALSE",0,"TRUE",3,0,8.7,0.147435897435909,0.635416666666667
"338","RMN2498","OObF","O","Ob","F",1,3,4,1,2,5,4,4,4,4,4,4,4,6,6,5,4,4,5,7,5,3.25,5.25,1,2,8,1.83142856189183,92,24,"F","MMus","FMus",3.85714285714286,1.75,3,3.5,5.25,3.5,5.25,3.70833333333333,5.61538461538461,4.4,1,4,0,"FALSE",0,"FALSE",3,0,8.7,0.147435897435909,0.635416666666667
"339","RMN2498","OSliM","O","Sli","M",1,3,5,1,4,5,4,4,1,1,4,4,4,7,6,6,4,4,6,7,4,4.75,5.25,1,2.25,7,2.07333334287008,90,24,"F","MMus","FMus",3.85714285714286,1.75,3,3.5,5.25,3.5,5.25,3.70833333333333,5.61538461538461,4.4,1,4,1,"FALSE",0,"FALSE",3,0,7.7,0.147435897435909,0.635416666666667
"340","RMN2498","OMusM","O","Mus","M",1,3,5,2,4,1,1,1,5,1,1,1,1,7,6,6,1,4,5,7,3,3.875,5.25,1,2,7,2.22499998410543,90,24,"F","MMus","FMus",3.85714285714286,1.75,3,3.5,5.25,3.5,5.25,3.70833333333333,5.61538461538461,4.4,1,4,1,"TRUE",0,"FALSE",3,0,7.7,0.147435897435909,0.635416666666667
